Datekey,FullDateLabel,DateDescription,CalendarYear,CalendarQuarter,CalendarQuarterLabel,CalendarMonth,CalendarMonthLabel,CalendarWeek,CalendarWeekLabel
2020-01-18 00:00:00.000,2020-01-18,2020-01-18,2020,20201,Q1,202001,January,202003,"Week 3 "
2020-01-19 00:00:00.000,2020-01-19,2020-01-19,2020,20201,Q1,202001,January,202004,"Week 4 "
2020-01-20 00:00:00.000,2020-01-20,2020-01-20,2020,20201,Q1,202001,January,202004,"Week 4 "
2020-01-21 00:00:00.000,2020-01-21,2020-01-21,2020,20201,Q1,202001,January,202004,"Week 4 "
2020-01-22 00:00:00.000,2020-01-22,2020-01-22,2020,20201,Q1,202001,January,202004,"Week 4 "
2020-01-23 00:00:00.000,2020-01-23,2020-01-23,2020,20201,Q1,202001,January,202004,"Week 4 "
2020-01-24 00:00:00.000,2020-01-24,2020-01-24,2020,20201,Q1,202001,January,202004,"Week 4 "
2020-01-25 00:00:00.000,2020-01-25,2020-01-25,2020,20201,Q1,202001,January,202004,"Week 4 "
2020-01-26 00:00:00.000,2020-01-26,2020-01-26,2020,20201,Q1,202001,January,202005,"Week 5 "
2020-01-27 00:00:00.000,2020-01-27,2020-01-27,2020,20201,Q1,202001,January,202005,"Week 5 "
2020-01-28 00:00:00.000,2020-01-28,2020-01-28,2020,20201,Q1,202001,January,202005,"Week 5 "
2020-01-29 00:00:00.000,2020-01-29,2020-01-29,2020,20201,Q1,202001,January,202005,"Week 5 "
2020-01-30 00:00:00.000,2020-01-30,2020-01-30,2020,20201,Q1,202001,January,202005,"Week 5 "
2020-01-31 00:00:00.000,2020-01-31,2020-01-31,2020,20201,Q1,202001,January,202005,"Week 5 "
2020-02-01 00:00:00.000,2020-02-01,2020-02-01,2020,20201,Q1,202002,February,202005,"Week 5 "
2020-02-02 00:00:00.000,2020-02-02,2020-02-02,2020,20201,Q1,202002,February,202006,"Week 6 "
2020-02-03 00:00:00.000,2020-02-03,2020-02-03,2020,20201,Q1,202002,February,202006,"Week 6 "
2020-02-04 00:00:00.000,2020-02-04,2020-02-04,2020,20201,Q1,202002,February,202006,"Week 6 "
2020-02-05 00:00:00.000,2020-02-05,2020-02-05,2020,20201,Q1,202002,February,202006,"Week 6 "
2020-02-06 00:00:00.000,2020-02-06,2020-02-06,2020,20201,Q1,202002,February,202006,"Week 6 "
2020-02-07 00:00:00.000,2020-02-07,2020-02-07,2020,20201,Q1,202002,February,202006,"Week 6 "
2020-02-08 00:00:00.000,2020-02-08,2020-02-08,2020,20201,Q1,202002,February,202006,"Week 6 "
2020-02-09 00:00:00.000,2020-02-09,2020-02-09,2020,20201,Q1,202002,February,202007,"Week 7 "
2020-02-10 00:00:00.000,2020-02-10,2020-02-10,2020,20201,Q1,202002,February,202007,"Week 7 "
2020-02-11 00:00:00.000,2020-02-11,2020-02-11,2020,20201,Q1,202002,February,202007,"Week 7 "
2020-02-12 00:00:00.000,2020-02-12,2020-02-12,2020,20201,Q1,202002,February,202007,"Week 7 "
2020-02-13 00:00:00.000,2020-02-13,2020-02-13,2020,20201,Q1,202002,February,202007,"Week 7 "
2020-02-14 00:00:00.000,2020-02-14,2020-02-14,2020,20201,Q1,202002,February,202007,"Week 7 "
2020-02-15 00:00:00.000,2020-02-15,2020-02-15,2020,20201,Q1,202002,February,202007,"Week 7 "
2020-02-16 00:00:00.000,2020-02-16,2020-02-16,2020,20201,Q1,202002,February,202008,"Week 8 "
2020-02-17 00:00:00.000,2020-02-17,2020-02-17,2020,20201,Q1,202002,February,202008,"Week 8 "
2020-02-18 00:00:00.000,2020-02-18,2020-02-18,2020,20201,Q1,202002,February,202008,"Week 8 "
2020-02-19 00:00:00.000,2020-02-19,2020-02-19,2020,20201,Q1,202002,February,202008,"Week 8 "
2020-02-20 00:00:00.000,2020-02-20,2020-02-20,2020,20201,Q1,202002,February,202008,"Week 8 "
2020-02-21 00:00:00.000,2020-02-21,2020-02-21,2020,20201,Q1,202002,February,202008,"Week 8 "
2020-02-22 00:00:00.000,2020-02-22,2020-02-22,2020,20201,Q1,202002,February,202008,"Week 8 "
2020-02-23 00:00:00.000,2020-02-23,2020-02-23,2020,20201,Q1,202002,February,202009,"Week 9 "
2020-02-24 00:00:00.000,2020-02-24,2020-02-24,2020,20201,Q1,202002,February,202009,"Week 9 "
2020-02-25 00:00:00.000,2020-02-25,2020-02-25,2020,20201,Q1,202002,February,202009,"Week 9 "
2020-02-26 00:00:00.000,2020-02-26,2020-02-26,2020,20201,Q1,202002,February,202009,"Week 9 "
2020-02-27 00:00:00.000,2020-02-27,2020-02-27,2020,20201,Q1,202002,February,202009,"Week 9 "
2020-02-28 00:00:00.000,2020-02-28,2020-02-28,2020,20201,Q1,202002,February,202009,"Week 9 "
2020-02-29 00:00:00.000,2020-02-29,2020-02-29,2020,20201,Q1,202002,February,202009,"Week 9 "
2020-03-01 00:00:00.000,2020-03-01,2020-03-01,2020,20201,Q1,202003,March,202010,Week 10
2020-03-02 00:00:00.000,2020-03-02,2020-03-02,2020,20201,Q1,202003,March,202010,Week 10
2020-03-03 00:00:00.000,2020-03-03,2020-03-03,2020,20201,Q1,202003,March,202010,Week 10
2020-03-04 00:00:00.000,2020-03-04,2020-03-04,2020,20201,Q1,202003,March,202010,Week 10
2020-03-05 00:00:00.000,2020-03-05,2020-03-05,2020,20201,Q1,202003,March,202010,Week 10
2020-03-06 00:00:00.000,2020-03-06,2020-03-06,2020,20201,Q1,202003,March,202010,Week 10
2020-03-07 00:00:00.000,2020-03-07,2020-03-07,2020,20201,Q1,202003,March,202010,Week 10
2020-03-08 00:00:00.000,2020-03-08,2020-03-08,2020,20201,Q1,202003,March,202011,Week 11
2020-03-09 00:00:00.000,2020-03-09,2020-03-09,2020,20201,Q1,202003,March,202011,Week 11
2020-03-10 00:00:00.000,2020-03-10,2020-03-10,2020,20201,Q1,202003,March,202011,Week 11
2020-03-11 00:00:00.000,2020-03-11,2020-03-11,2020,20201,Q1,202003,March,202011,Week 11
2020-03-12 00:00:00.000,2020-03-12,2020-03-12,2020,20201,Q1,202003,March,202011,Week 11
2020-03-13 00:00:00.000,2020-03-13,2020-03-13,2020,20201,Q1,202003,March,202011,Week 11
2020-03-14 00:00:00.000,2020-03-14,2020-03-14,2020,20201,Q1,202003,March,202011,Week 11
2020-03-15 00:00:00.000,2020-03-15,2020-03-15,2020,20201,Q1,202003,March,202012,Week 12
2020-03-16 00:00:00.000,2020-03-16,2020-03-16,2020,20201,Q1,202003,March,202012,Week 12
2020-03-17 00:00:00.000,2020-03-17,2020-03-17,2020,20201,Q1,202003,March,202012,Week 12
2020-03-18 00:00:00.000,2020-03-18,2020-03-18,2020,20201,Q1,202003,March,202012,Week 12
2020-03-19 00:00:00.000,2020-03-19,2020-03-19,2020,20201,Q1,202003,March,202012,Week 12
2020-03-20 00:00:00.000,2020-03-20,2020-03-20,2020,20201,Q1,202003,March,202012,Week 12
2020-03-21 00:00:00.000,2020-03-21,2020-03-21,2020,20201,Q1,202003,March,202012,Week 12
2020-03-22 00:00:00.000,2020-03-22,2020-03-22,2020,20201,Q1,202003,March,202013,Week 13
2020-03-23 00:00:00.000,2020-03-23,2020-03-23,2020,20201,Q1,202003,March,202013,Week 13
2020-03-24 00:00:00.000,2020-03-24,2020-03-24,2020,20201,Q1,202003,March,202013,Week 13
2020-03-25 00:00:00.000,2020-03-25,2020-03-25,2020,20201,Q1,202003,March,202013,Week 13
2020-03-26 00:00:00.000,2020-03-26,2020-03-26,2020,20201,Q1,202003,March,202013,Week 13
2020-03-27 00:00:00.000,2020-03-27,2020-03-27,2020,20201,Q1,202003,March,202013,Week 13
2020-03-28 00:00:00.000,2020-03-28,2020-03-28,2020,20201,Q1,202003,March,202013,Week 13
2020-03-29 00:00:00.000,2020-03-29,2020-03-29,2020,20201,Q1,202003,March,202014,Week 14
2020-03-30 00:00:00.000,2020-03-30,2020-03-30,2020,20201,Q1,202003,March,202014,Week 14
2020-03-31 00:00:00.000,2020-03-31,2020-03-31,2020,20201,Q1,202003,March,202014,Week 14
2020-04-01 00:00:00.000,2020-04-01,2020-04-01,2020,20202,Q2,202004,April,202014,Week 14
2020-04-02 00:00:00.000,2020-04-02,2020-04-02,2020,20202,Q2,202004,April,202014,Week 14
2020-04-03 00:00:00.000,2020-04-03,2020-04-03,2020,20202,Q2,202004,April,202014,Week 14
2020-04-04 00:00:00.000,2020-04-04,2020-04-04,2020,20202,Q2,202004,April,202014,Week 14
2020-04-05 00:00:00.000,2020-04-05,2020-04-05,2020,20202,Q2,202004,April,202015,Week 15
2020-04-06 00:00:00.000,2020-04-06,2020-04-06,2020,20202,Q2,202004,April,202015,Week 15
2020-04-07 00:00:00.000,2020-04-07,2020-04-07,2020,20202,Q2,202004,April,202015,Week 15
2020-04-08 00:00:00.000,2020-04-08,2020-04-08,2020,20202,Q2,202004,April,202015,Week 15
2020-04-09 00:00:00.000,2020-04-09,2020-04-09,2020,20202,Q2,202004,April,202015,Week 15
2020-04-10 00:00:00.000,2020-04-10,2020-04-10,2020,20202,Q2,202004,April,202015,Week 15
2020-04-11 00:00:00.000,2020-04-11,2020-04-11,2020,20202,Q2,202004,April,202015,Week 15
2020-04-12 00:00:00.000,2020-04-12,2020-04-12,2020,20202,Q2,202004,April,202016,Week 16
2020-04-13 00:00:00.000,2020-04-13,2020-04-13,2020,20202,Q2,202004,April,202016,Week 16
2020-04-14 00:00:00.000,2020-04-14,2020-04-14,2020,20202,Q2,202004,April,202016,Week 16
2020-04-15 00:00:00.000,2020-04-15,2020-04-15,2020,20202,Q2,202004,April,202016,Week 16
2020-04-16 00:00:00.000,2020-04-16,2020-04-16,2020,20202,Q2,202004,April,202016,Week 16
2020-04-17 00:00:00.000,2020-04-17,2020-04-17,2020,20202,Q2,202004,April,202016,Week 16
2020-04-18 00:00:00.000,2020-04-18,2020-04-18,2020,20202,Q2,202004,April,202016,Week 16
2020-04-19 00:00:00.000,2020-04-19,2020-04-19,2020,20202,Q2,202004,April,202017,Week 17
2020-04-20 00:00:00.000,2020-04-20,2020-04-20,2020,20202,Q2,202004,April,202017,Week 17
2020-04-21 00:00:00.000,2020-04-21,2020-04-21,2020,20202,Q2,202004,April,202017,Week 17
2020-04-22 00:00:00.000,2020-04-22,2020-04-22,2020,20202,Q2,202004,April,202017,Week 17
2020-04-23 00:00:00.000,2020-04-23,2020-04-23,2020,20202,Q2,202004,April,202017,Week 17
2020-04-24 00:00:00.000,2020-04-24,2020-04-24,2020,20202,Q2,202004,April,202017,Week 17
2020-04-25 00:00:00.000,2020-04-25,2020-04-25,2020,20202,Q2,202004,April,202017,Week 17
2020-04-26 00:00:00.000,2020-04-26,2020-04-26,2020,20202,Q2,202004,April,202018,Week 18
2020-04-27 00:00:00.000,2020-04-27,2020-04-27,2020,20202,Q2,202004,April,202018,Week 18
2020-04-28 00:00:00.000,2020-04-28,2020-04-28,2020,20202,Q2,202004,April,202018,Week 18
2020-04-29 00:00:00.000,2020-04-29,2020-04-29,2020,20202,Q2,202004,April,202018,Week 18
2020-04-30 00:00:00.000,2020-04-30,2020-04-30,2020,20202,Q2,202004,April,202018,Week 18
2020-05-01 00:00:00.000,2020-05-01,2020-05-01,2020,20202,Q2,202005,May,202018,Week 18
2020-05-02 00:00:00.000,2020-05-02,2020-05-02,2020,20202,Q2,202005,May,202018,Week 18
2020-05-03 00:00:00.000,2020-05-03,2020-05-03,2020,20202,Q2,202005,May,202019,Week 19
2020-05-04 00:00:00.000,2020-05-04,2020-05-04,2020,20202,Q2,202005,May,202019,Week 19
2020-05-05 00:00:00.000,2020-05-05,2020-05-05,2020,20202,Q2,202005,May,202019,Week 19
2020-05-06 00:00:00.000,2020-05-06,2020-05-06,2020,20202,Q2,202005,May,202019,Week 19
2020-05-07 00:00:00.000,2020-05-07,2020-05-07,2020,20202,Q2,202005,May,202019,Week 19
2020-05-08 00:00:00.000,2020-05-08,2020-05-08,2020,20202,Q2,202005,May,202019,Week 19
2020-05-09 00:00:00.000,2020-05-09,2020-05-09,2020,20202,Q2,202005,May,202019,Week 19
2020-05-10 00:00:00.000,2020-05-10,2020-05-10,2020,20202,Q2,202005,May,202020,Week 20
2020-05-11 00:00:00.000,2020-05-11,2020-05-11,2020,20202,Q2,202005,May,202020,Week 20
2020-05-12 00:00:00.000,2020-05-12,2020-05-12,2020,20202,Q2,202005,May,202020,Week 20
2020-05-13 00:00:00.000,2020-05-13,2020-05-13,2020,20202,Q2,202005,May,202020,Week 20
2020-05-14 00:00:00.000,2020-05-14,2020-05-14,2020,20202,Q2,202005,May,202020,Week 20
2020-05-15 00:00:00.000,2020-05-15,2020-05-15,2020,20202,Q2,202005,May,202020,Week 20
2020-05-16 00:00:00.000,2020-05-16,2020-05-16,2020,20202,Q2,202005,May,202020,Week 20
2020-05-17 00:00:00.000,2020-05-17,2020-05-17,2020,20202,Q2,202005,May,202021,Week 21
2020-05-18 00:00:00.000,2020-05-18,2020-05-18,2020,20202,Q2,202005,May,202021,Week 21
2020-05-19 00:00:00.000,2020-05-19,2020-05-19,2020,20202,Q2,202005,May,202021,Week 21
2020-05-20 00:00:00.000,2020-05-20,2020-05-20,2020,20202,Q2,202005,May,202021,Week 21
2020-05-21 00:00:00.000,2020-05-21,2020-05-21,2020,20202,Q2,202005,May,202021,Week 21
2020-05-22 00:00:00.000,2020-05-22,2020-05-22,2020,20202,Q2,202005,May,202021,Week 21
2020-05-23 00:00:00.000,2020-05-23,2020-05-23,2020,20202,Q2,202005,May,202021,Week 21
2020-05-24 00:00:00.000,2020-05-24,2020-05-24,2020,20202,Q2,202005,May,202022,Week 22
2020-05-25 00:00:00.000,2020-05-25,2020-05-25,2020,20202,Q2,202005,May,202022,Week 22
2020-05-26 00:00:00.000,2020-05-26,2020-05-26,2020,20202,Q2,202005,May,202022,Week 22
2020-05-27 00:00:00.000,2020-05-27,2020-05-27,2020,20202,Q2,202005,May,202022,Week 22
2020-05-28 00:00:00.000,2020-05-28,2020-05-28,2020,20202,Q2,202005,May,202022,Week 22
2020-05-29 00:00:00.000,2020-05-29,2020-05-29,2020,20202,Q2,202005,May,202022,Week 22
2020-05-30 00:00:00.000,2020-05-30,2020-05-30,2020,20202,Q2,202005,May,202022,Week 22
2020-05-31 00:00:00.000,2020-05-31,2020-05-31,2020,20202,Q2,202005,May,202023,Week 23
2020-06-01 00:00:00.000,2020-06-01,2020-06-01,2020,20202,Q2,202006,June,202023,Week 23
2020-06-02 00:00:00.000,2020-06-02,2020-06-02,2020,20202,Q2,202006,June,202023,Week 23
2020-06-03 00:00:00.000,2020-06-03,2020-06-03,2020,20202,Q2,202006,June,202023,Week 23
2020-06-04 00:00:00.000,2020-06-04,2020-06-04,2020,20202,Q2,202006,June,202023,Week 23
2020-06-05 00:00:00.000,2020-06-05,2020-06-05,2020,20202,Q2,202006,June,202023,Week 23
2020-06-06 00:00:00.000,2020-06-06,2020-06-06,2020,20202,Q2,202006,June,202023,Week 23
2020-06-07 00:00:00.000,2020-06-07,2020-06-07,2020,20202,Q2,202006,June,202024,Week 24
2020-06-08 00:00:00.000,2020-06-08,2020-06-08,2020,20202,Q2,202006,June,202024,Week 24
2020-06-09 00:00:00.000,2020-06-09,2020-06-09,2020,20202,Q2,202006,June,202024,Week 24
2020-06-10 00:00:00.000,2020-06-10,2020-06-10,2020,20202,Q2,202006,June,202024,Week 24
2020-06-11 00:00:00.000,2020-06-11,2020-06-11,2020,20202,Q2,202006,June,202024,Week 24
2020-06-12 00:00:00.000,2020-06-12,2020-06-12,2020,20202,Q2,202006,June,202024,Week 24
2020-06-13 00:00:00.000,2020-06-13,2020-06-13,2020,20202,Q2,202006,June,202024,Week 24
2020-06-14 00:00:00.000,2020-06-14,2020-06-14,2020,20202,Q2,202006,June,202025,Week 25
2020-06-15 00:00:00.000,2020-06-15,2020-06-15,2020,20202,Q2,202006,June,202025,Week 25
2020-06-16 00:00:00.000,2020-06-16,2020-06-16,2020,20202,Q2,202006,June,202025,Week 25
2020-06-17 00:00:00.000,2020-06-17,2020-06-17,2020,20202,Q2,202006,June,202025,Week 25
2020-06-18 00:00:00.000,2020-06-18,2020-06-18,2020,20202,Q2,202006,June,202025,Week 25
2020-06-19 00:00:00.000,2020-06-19,2020-06-19,2020,20202,Q2,202006,June,202025,Week 25
2020-06-20 00:00:00.000,2020-06-20,2020-06-20,2020,20202,Q2,202006,June,202025,Week 25
2020-06-21 00:00:00.000,2020-06-21,2020-06-21,2020,20202,Q2,202006,June,202026,Week 26
2020-06-22 00:00:00.000,2020-06-22,2020-06-22,2020,20202,Q2,202006,June,202026,Week 26
2020-06-23 00:00:00.000,2020-06-23,2020-06-23,2020,20202,Q2,202006,June,202026,Week 26
2020-06-24 00:00:00.000,2020-06-24,2020-06-24,2020,20202,Q2,202006,June,202026,Week 26
2020-06-25 00:00:00.000,2020-06-25,2020-06-25,2020,20202,Q2,202006,June,202026,Week 26
2020-06-26 00:00:00.000,2020-06-26,2020-06-26,2020,20202,Q2,202006,June,202026,Week 26
2020-06-27 00:00:00.000,2020-06-27,2020-06-27,2020,20202,Q2,202006,June,202026,Week 26
2020-06-28 00:00:00.000,2020-06-28,2020-06-28,2020,20202,Q2,202006,June,202027,Week 27
2020-06-29 00:00:00.000,2020-06-29,2020-06-29,2020,20202,Q2,202006,June,202027,Week 27
2020-06-30 00:00:00.000,2020-06-30,2020-06-30,2020,20202,Q2,202006,June,202027,Week 27
2020-07-01 00:00:00.000,2020-07-01,2020-07-01,2020,20203,Q3,202007,July,202027,Week 27
2020-07-02 00:00:00.000,2020-07-02,2020-07-02,2020,20203,Q3,202007,July,202027,Week 27
2020-07-03 00:00:00.000,2020-07-03,2020-07-03,2020,20203,Q3,202007,July,202027,Week 27
2020-07-04 00:00:00.000,2020-07-04,2020-07-04,2020,20203,Q3,202007,July,202027,Week 27
2020-07-05 00:00:00.000,2020-07-05,2020-07-05,2020,20203,Q3,202007,July,202028,Week 28
2020-07-06 00:00:00.000,2020-07-06,2020-07-06,2020,20203,Q3,202007,July,202028,Week 28
2020-07-07 00:00:00.000,2020-07-07,2020-07-07,2020,20203,Q3,202007,July,202028,Week 28
2020-07-08 00:00:00.000,2020-07-08,2020-07-08,2020,20203,Q3,202007,July,202028,Week 28
2020-07-09 00:00:00.000,2020-07-09,2020-07-09,2020,20203,Q3,202007,July,202028,Week 28
2020-07-10 00:00:00.000,2020-07-10,2020-07-10,2020,20203,Q3,202007,July,202028,Week 28
2020-07-11 00:00:00.000,2020-07-11,2020-07-11,2020,20203,Q3,202007,July,202028,Week 28
2020-07-12 00:00:00.000,2020-07-12,2020-07-12,2020,20203,Q3,202007,July,202029,Week 29
2020-07-13 00:00:00.000,2020-07-13,2020-07-13,2020,20203,Q3,202007,July,202029,Week 29
2020-07-14 00:00:00.000,2020-07-14,2020-07-14,2020,20203,Q3,202007,July,202029,Week 29
2020-07-15 00:00:00.000,2020-07-15,2020-07-15,2020,20203,Q3,202007,July,202029,Week 29
2020-07-16 00:00:00.000,2020-07-16,2020-07-16,2020,20203,Q3,202007,July,202029,Week 29
2020-07-17 00:00:00.000,2020-07-17,2020-07-17,2020,20203,Q3,202007,July,202029,Week 29
2020-07-18 00:00:00.000,2020-07-18,2020-07-18,2020,20203,Q3,202007,July,202029,Week 29
2020-07-19 00:00:00.000,2020-07-19,2020-07-19,2020,20203,Q3,202007,July,202030,Week 30
2020-07-20 00:00:00.000,2020-07-20,2020-07-20,2020,20203,Q3,202007,July,202030,Week 30
2020-07-21 00:00:00.000,2020-07-21,2020-07-21,2020,20203,Q3,202007,July,202030,Week 30
2020-07-22 00:00:00.000,2020-07-22,2020-07-22,2020,20203,Q3,202007,July,202030,Week 30
2020-07-23 00:00:00.000,2020-07-23,2020-07-23,2020,20203,Q3,202007,July,202030,Week 30
2020-07-24 00:00:00.000,2020-07-24,2020-07-24,2020,20203,Q3,202007,July,202030,Week 30
2020-07-25 00:00:00.000,2020-07-25,2020-07-25,2020,20203,Q3,202007,July,202030,Week 30
2020-07-26 00:00:00.000,2020-07-26,2020-07-26,2020,20203,Q3,202007,July,202031,Week 31
2020-07-27 00:00:00.000,2020-07-27,2020-07-27,2020,20203,Q3,202007,July,202031,Week 31
2020-07-28 00:00:00.000,2020-07-28,2020-07-28,2020,20203,Q3,202007,July,202031,Week 31
2020-07-29 00:00:00.000,2020-07-29,2020-07-29,2020,20203,Q3,202007,July,202031,Week 31
2020-07-30 00:00:00.000,2020-07-30,2020-07-30,2020,20203,Q3,202007,July,202031,Week 31
2020-07-31 00:00:00.000,2020-07-31,2020-07-31,2020,20203,Q3,202007,July,202031,Week 31
2020-08-01 00:00:00.000,2020-08-01,2020-08-01,2020,20203,Q3,202008,August,202031,Week 31
2020-08-02 00:00:00.000,2020-08-02,2020-08-02,2020,20203,Q3,202008,August,202032,Week 32
2020-08-03 00:00:00.000,2020-08-03,2020-08-03,2020,20203,Q3,202008,August,202032,Week 32
2020-08-04 00:00:00.000,2020-08-04,2020-08-04,2020,20203,Q3,202008,August,202032,Week 32
2020-08-05 00:00:00.000,2020-08-05,2020-08-05,2020,20203,Q3,202008,August,202032,Week 32
2020-08-06 00:00:00.000,2020-08-06,2020-08-06,2020,20203,Q3,202008,August,202032,Week 32
2020-08-07 00:00:00.000,2020-08-07,2020-08-07,2020,20203,Q3,202008,August,202032,Week 32
2020-08-08 00:00:00.000,2020-08-08,2020-08-08,2020,20203,Q3,202008,August,202032,Week 32
2020-08-09 00:00:00.000,2020-08-09,2020-08-09,2020,20203,Q3,202008,August,202033,Week 33
2020-08-10 00:00:00.000,2020-08-10,2020-08-10,2020,20203,Q3,202008,August,202033,Week 33
2020-08-11 00:00:00.000,2020-08-11,2020-08-11,2020,20203,Q3,202008,August,202033,Week 33
2020-08-12 00:00:00.000,2020-08-12,2020-08-12,2020,20203,Q3,202008,August,202033,Week 33
2020-08-13 00:00:00.000,2020-08-13,2020-08-13,2020,20203,Q3,202008,August,202033,Week 33
2020-08-14 00:00:00.000,2020-08-14,2020-08-14,2020,20203,Q3,202008,August,202033,Week 33
2020-08-15 00:00:00.000,2020-08-15,2020-08-15,2020,20203,Q3,202008,August,202033,Week 33
2020-08-16 00:00:00.000,2020-08-16,2020-08-16,2020,20203,Q3,202008,August,202034,Week 34
2020-08-17 00:00:00.000,2020-08-17,2020-08-17,2020,20203,Q3,202008,August,202034,Week 34
2020-08-18 00:00:00.000,2020-08-18,2020-08-18,2020,20203,Q3,202008,August,202034,Week 34
2020-08-19 00:00:00.000,2020-08-19,2020-08-19,2020,20203,Q3,202008,August,202034,Week 34
2020-08-20 00:00:00.000,2020-08-20,2020-08-20,2020,20203,Q3,202008,August,202034,Week 34
2020-08-21 00:00:00.000,2020-08-21,2020-08-21,2020,20203,Q3,202008,August,202034,Week 34
2020-08-22 00:00:00.000,2020-08-22,2020-08-22,2020,20203,Q3,202008,August,202034,Week 34
2020-08-23 00:00:00.000,2020-08-23,2020-08-23,2020,20203,Q3,202008,August,202035,Week 35
2020-08-24 00:00:00.000,2020-08-24,2020-08-24,2020,20203,Q3,202008,August,202035,Week 35
2020-08-25 00:00:00.000,2020-08-25,2020-08-25,2020,20203,Q3,202008,August,202035,Week 35
2020-08-26 00:00:00.000,2020-08-26,2020-08-26,2020,20203,Q3,202008,August,202035,Week 35
2020-08-27 00:00:00.000,2020-08-27,2020-08-27,2020,20203,Q3,202008,August,202035,Week 35
2020-08-28 00:00:00.000,2020-08-28,2020-08-28,2020,20203,Q3,202008,August,202035,Week 35
2020-08-29 00:00:00.000,2020-08-29,2020-08-29,2020,20203,Q3,202008,August,202035,Week 35
2020-08-30 00:00:00.000,2020-08-30,2020-08-30,2020,20203,Q3,202008,August,202036,Week 36
2020-08-31 00:00:00.000,2020-08-31,2020-08-31,2020,20203,Q3,202008,August,202036,Week 36
2020-09-01 00:00:00.000,2020-09-01,2020-09-01,2020,20203,Q3,202009,September,202036,Week 36
2020-09-02 00:00:00.000,2020-09-02,2020-09-02,2020,20203,Q3,202009,September,202036,Week 36
2020-09-03 00:00:00.000,2020-09-03,2020-09-03,2020,20203,Q3,202009,September,202036,Week 36
2020-09-04 00:00:00.000,2020-09-04,2020-09-04,2020,20203,Q3,202009,September,202036,Week 36
2020-09-05 00:00:00.000,2020-09-05,2020-09-05,2020,20203,Q3,202009,September,202036,Week 36
2020-09-06 00:00:00.000,2020-09-06,2020-09-06,2020,20203,Q3,202009,September,202037,Week 37
2020-09-07 00:00:00.000,2020-09-07,2020-09-07,2020,20203,Q3,202009,September,202037,Week 37
2020-09-08 00:00:00.000,2020-09-08,2020-09-08,2020,20203,Q3,202009,September,202037,Week 37
2020-09-09 00:00:00.000,2020-09-09,2020-09-09,2020,20203,Q3,202009,September,202037,Week 37
2020-09-10 00:00:00.000,2020-09-10,2020-09-10,2020,20203,Q3,202009,September,202037,Week 37
2020-09-11 00:00:00.000,2020-09-11,2020-09-11,2020,20203,Q3,202009,September,202037,Week 37
2020-09-12 00:00:00.000,2020-09-12,2020-09-12,2020,20203,Q3,202009,September,202037,Week 37
2020-09-13 00:00:00.000,2020-09-13,2020-09-13,2020,20203,Q3,202009,September,202038,Week 38
2020-09-14 00:00:00.000,2020-09-14,2020-09-14,2020,20203,Q3,202009,September,202038,Week 38
2020-09-15 00:00:00.000,2020-09-15,2020-09-15,2020,20203,Q3,202009,September,202038,Week 38
2020-09-16 00:00:00.000,2020-09-16,2020-09-16,2020,20203,Q3,202009,September,202038,Week 38
2020-09-17 00:00:00.000,2020-09-17,2020-09-17,2020,20203,Q3,202009,September,202038,Week 38
2020-09-18 00:00:00.000,2020-09-18,2020-09-18,2020,20203,Q3,202009,September,202038,Week 38
2020-09-19 00:00:00.000,2020-09-19,2020-09-19,2020,20203,Q3,202009,September,202038,Week 38
2020-09-20 00:00:00.000,2020-09-20,2020-09-20,2020,20203,Q3,202009,September,202039,Week 39
2020-09-21 00:00:00.000,2020-09-21,2020-09-21,2020,20203,Q3,202009,September,202039,Week 39
2020-09-22 00:00:00.000,2020-09-22,2020-09-22,2020,20203,Q3,202009,September,202039,Week 39
2020-09-23 00:00:00.000,2020-09-23,2020-09-23,2020,20203,Q3,202009,September,202039,Week 39
2020-09-24 00:00:00.000,2020-09-24,2020-09-24,2020,20203,Q3,202009,September,202039,Week 39
2020-09-25 00:00:00.000,2020-09-25,2020-09-25,2020,20203,Q3,202009,September,202039,Week 39
2020-09-26 00:00:00.000,2020-09-26,2020-09-26,2020,20203,Q3,202009,September,202039,Week 39
2020-09-27 00:00:00.000,2020-09-27,2020-09-27,2020,20203,Q3,202009,September,202040,Week 40
2020-09-28 00:00:00.000,2020-09-28,2020-09-28,2020,20203,Q3,202009,September,202040,Week 40
2020-09-29 00:00:00.000,2020-09-29,2020-09-29,2020,20203,Q3,202009,September,202040,Week 40
2020-09-30 00:00:00.000,2020-09-30,2020-09-30,2020,20203,Q3,202009,September,202040,Week 40
2020-10-01 00:00:00.000,2020-10-01,2020-10-01,2020,20204,Q4,202010,October,202040,Week 40
2020-10-02 00:00:00.000,2020-10-02,2020-10-02,2020,20204,Q4,202010,October,202040,Week 40
2020-10-03 00:00:00.000,2020-10-03,2020-10-03,2020,20204,Q4,202010,October,202040,Week 40
2020-10-04 00:00:00.000,2020-10-04,2020-10-04,2020,20204,Q4,202010,October,202041,Week 41
2020-10-05 00:00:00.000,2020-10-05,2020-10-05,2020,20204,Q4,202010,October,202041,Week 41
2020-10-06 00:00:00.000,2020-10-06,2020-10-06,2020,20204,Q4,202010,October,202041,Week 41
2020-10-07 00:00:00.000,2020-10-07,2020-10-07,2020,20204,Q4,202010,October,202041,Week 41
2020-10-08 00:00:00.000,2020-10-08,2020-10-08,2020,20204,Q4,202010,October,202041,Week 41
